date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date,trade_date
3/04,3034,新加坡商瑞銀,1650,155,110,45,1.16,6,buy,2026-03-05,2026-03-04
3/04,3006,新光,8560,211,149,62,0.31,11,buy,2026-03-05,2026-03-04
3/04,2603,元大證券,9800,7073,7973,-900,1.38,3,sell,2026-03-05,2026-03-04
3/04,3034,元大-木柵,003900380033004d,0,20,-20,0.52,9,sell,2026-03-05,2026-03-04
3/04,3006,兆豐-民生,0037003000300063,61,2,59,0.3,13,buy,2026-03-05,2026-03-04
3/04,2609,國泰-敦南,8888,12137,9435,2702,0.94,2,buy,2026-03-05,2026-03-04
3/04,2345,美林,1440,79,198,-119,2.33,5,sell,2026-03-05,2026-03-04
3/04,3006,康和,8450,60,0,60,0.3,12,buy,2026-03-05,2026-03-04
3/04,2615,新加坡商瑞銀,1650,1405,1920,-515,0.42,11,sell,2026-03-05,2026-03-04
3/04,2609,法銀巴黎,8900,58,1090,-1032,0.36,11,sell,2026-03-05,2026-03-04
3/04,3006,國票-南崁,0037003700390045,51,0,51,0.26,14,buy,2026-03-05,2026-03-04
3/04,3006,國票-安和,003700370039005a,20,78,-58,0.29,14,sell,2026-03-05,2026-03-04
3/04,2609,富邦-三重,9677,1404,934,470,0.16,11,buy,2026-03-05,2026-03-04
3/04,2603,新加坡商瑞銀,1650,1546,2722,-1176,1.8,2,sell,2026-03-05,2026-03-04
3/04,2882,元大-館前,003900380034004b,23,1034,-1011,1.75,9,sell,2026-03-05,2026-03-04
3/04,2308,凱基-站前,0039003200300046,102,18,84,0.45,8,buy,2026-03-05,2026-03-04
3/04,3711,永豐金-匯立,0039004100380031,50,1583,-1533,4.4,3,sell,2026-03-05,2026-03-04
3/04,2308,統一,5850,231,148,83,0.44,9,buy,2026-03-05,2026-03-04
3/04,2317,摩根大通,8440,1061,5373,-4312,3.53,3,sell,2026-03-05,2026-03-04
3/04,2382,統一-新竹,5857,62,158,-96,0.3,12,sell,2026-03-05,2026-03-04
3/04,2317,新光,8560,807,417,390,0.32,7,buy,2026-03-05,2026-03-04
3/04,2454,元富,0039004200300030,10,248,-238,1.93,5,sell,2026-03-05,2026-03-04
3/04,2308,永豐金-敦南,0039004100380046,84,13,71,0.38,10,buy,2026-03-05,2026-03-04
3/04,2317,福邦證券,6480,735,4,731,0.6,3,buy,2026-03-05,2026-03-04
3/04,2317,元大證券,9800,9140,10875,-1735,1.42,8,sell,2026-03-05,2026-03-04
3/04,2454,國泰-館前,0038003800380041,40,12,28,0.23,15,buy,2026-03-05,2026-03-04
3/04,2330,凱基-台北,9268,1217,1944,-727,0.88,10,sell,2026-03-05,2026-03-04
3/04,2317,統一,5850,1751,1303,448,0.37,5,buy,2026-03-05,2026-03-04
3/04,2308,國泰-敦南,8888,276,174,102,0.55,6,buy,2026-03-05,2026-03-04
3/04,2454,中國信託,6160,77,26,51,0.41,9,buy,2026-03-05,2026-03-04
3/04,2308,摩根大通,8440,932,1176,-244,1.31,7,sell,2026-03-05,2026-03-04
3/04,2317,國泰-板橋,003800380038004b,528,244,284,0.23,10,buy,2026-03-05,2026-03-04
3/04,2308,元大-館前,003900380034004b,63,21,42,0.22,14,buy,2026-03-05,2026-03-04
3/04,2454,港商野村,1560,339,488,-149,1.21,8,sell,2026-03-05,2026-03-04
3/04,2382,台灣摩根士丹利,1470,323,3365,-3042,9.46,2,sell,2026-03-05,2026-03-04
3/04,2308,美商高盛,1480,2114,1508,606,3.24,1,buy,2026-03-05,2026-03-04
3/04,2382,美林,1440,308,1328,-1020,3.17,3,sell,2026-03-05,2026-03-04
3/04,2308,國泰證券,8880,12,149,-137,0.73,9,sell,2026-03-05,2026-03-04
3/04,2303,元大-六合,0039003800320043,13,283,-270,0.23,13,sell,2026-03-05,2026-03-04
3/04,2454,群益金鼎-敦南,9101,14,119,-105,0.85,10,sell,2026-03-05,2026-03-04
3/04,2454,富邦-仁愛,9676,48,19,29,0.24,14,buy,2026-03-05,2026-03-04
3/04,2382,臺銀,1040,171,12,159,0.49,10,buy,2026-03-05,2026-03-04
3/04,2454,凱基-信義,9216,58,4,54,0.44,7,buy,2026-03-05,2026-03-04
3/04,2454,臺銀,1040,44,13,31,0.25,12,buy,2026-03-05,2026-03-04
3/04,2382,摩根大通,8440,659,1014,-355,1.1,8,sell,2026-03-05,2026-03-04
3/04,2330,華南永昌,9300,518,247,271,0.33,12,buy,2026-03-05,2026-03-04
3/04,2317,統一-新竹,5857,425,23,402,0.33,6,buy,2026-03-05,2026-03-04
3/04,2308,凱基-台北,9268,805,355,450,2.41,2,buy,2026-03-05,2026-03-04
3/04,2308,富邦證券,9600,55,580,-525,2.81,2,sell,2026-03-05,2026-03-04
3/04,2308,康和,8450,101,12,89,0.48,7,buy,2026-03-05,2026-03-04
3/04,2382,第一金-中山,5389,9,120,-111,0.35,11,sell,2026-03-05,2026-03-04
3/04,2308,法銀巴黎,8900,17,144,-127,0.68,10,sell,2026-03-05,2026-03-04
3/04,2382,富邦-永康,003900360031005a,8,100,-92,0.29,13,sell,2026-03-05,2026-03-04
3/04,2308,花旗環球,1590,410,529,-119,0.64,11,sell,2026-03-05,2026-03-04
3/04,2382,康和-仁愛,0038003400350046,109,0,109,0.34,13,buy,2026-03-05,2026-03-04
3/04,2382,凱基,9200,437,27,410,1.28,6,buy,2026-03-05,2026-03-04
3/04,2454,法銀巴黎,8900,0,84,-84,0.68,13,sell,2026-03-05,2026-03-04
3/04,2382,港商野村,1560,128,838,-710,2.21,6,sell,2026-03-05,2026-03-04
3/04,2454,中國信託-忠孝,6162,40,4,36,0.29,11,buy,2026-03-05,2026-03-04
3/04,2382,美商高盛,1480,5913,5523,390,1.21,8,buy,2026-03-05,2026-03-04
3/04,2308,永豐金-台南,0039004100390068,13,114,-101,0.54,12,sell,2026-03-05,2026-03-04
3/04,2382,永豐金-匯立,0039004100380031,6,172,-166,0.52,10,sell,2026-03-05,2026-03-04
3/04,2454,富邦證券,9600,42,182,-140,1.14,9,sell,2026-03-05,2026-03-04
3/04,2382,凱基-台北,9268,1014,1622,-608,1.89,7,sell,2026-03-05,2026-03-04
3/04,2308,土銀,1030,126,3,123,0.66,4,buy,2026-03-05,2026-03-04
3/04,2382,新加坡商瑞銀,1650,824,5104,-4280,13.31,1,sell,2026-03-05,2026-03-04
3/04,2303,凱基-城中,9227,12,264,-252,0.22,14,sell,2026-03-05,2026-03-04
3/04,2317,凱基,9200,830,558,272,0.22,12,buy,2026-03-05,2026-03-04
3/04,2454,元大-館前,003900380034004b,55,14,41,0.33,10,buy,2026-03-05,2026-03-04
3/04,2382,福邦證券,6480,504,0,504,1.57,4,buy,2026-03-05,2026-03-04
3/04,3711,富邦證券,9600,228,2650,-2422,6.95,2,sell,2026-03-05,2026-03-04
3/04,2382,元大-敦南,0039003800390050,160,36,124,0.39,12,buy,2026-03-05,2026-03-04
3/04,2308,國泰-館前,0038003800380041,68,28,40,0.21,15,buy,2026-03-05,2026-03-04
3/04,2454,康和-仁愛,0038003400350046,53,0,53,0.43,8,buy,2026-03-05,2026-03-04
3/04,2382,永豐金證券,0039004100300030,514,1314,-800,2.49,5,sell,2026-03-05,2026-03-04
3/04,2308,臺銀,1040,64,13,51,0.27,12,buy,2026-03-05,2026-03-04
3/04,2308,凱基,9200,101,50,51,0.27,13,buy,2026-03-05,2026-03-04
3/04,2308,國票-敦北法人,0037003700390063,8,101,-93,0.5,13,sell,2026-03-05,2026-03-04
3/04,2454,新加坡商瑞銀,1650,755,853,-98,0.8,11,sell,2026-03-05,2026-03-04
3/04,2382,凱基-三重,9205,17,208,-191,0.59,9,sell,2026-03-05,2026-03-04
3/04,2382,元大-北屯,0039003800390064,180,7,173,0.54,9,buy,2026-03-05,2026-03-04
3/04,2317,富邦-陽明,9604,430,171,259,0.21,14,buy,2026-03-05,2026-03-04
3/04,2382,兆豐證券,7000,821,2,819,2.55,2,buy,2026-03-05,2026-03-04
3/04,2308,中國信託,6160,384,53,331,1.77,3,buy,2026-03-05,2026-03-04
3/04,2454,摩根大通,8440,1684,528,1156,9.38,1,buy,2026-03-05,2026-03-04
3/04,2317,台新-高雄,0038003100350041,428,155,273,0.22,11,buy,2026-03-05,2026-03-04
3/04,2382,凱基-站前,0039003200300046,115,9,106,0.33,14,buy,2026-03-05,2026-03-04
3/04,2382,元大-復北,9872,35,1010,-975,3.03,4,sell,2026-03-05,2026-03-04
3/04,2454,第一金,5380,5,81,-76,0.62,15,sell,2026-03-05,2026-03-04
3/04,2308,台灣企銀,1110,71,12,59,0.32,11,buy,2026-03-05,2026-03-04
3/04,2330,美商高盛,1480,2259,8190,-5931,7.17,1,sell,2026-03-05,2026-03-04
3/04,2330,第一金,5380,470,126,344,0.42,6,buy,2026-03-05,2026-03-04
3/04,2454,國泰-板橋,003800380038004b,55,25,30,0.24,13,buy,2026-03-05,2026-03-04
3/04,2330,台新證券,8150,518,307,211,0.25,15,buy,2026-03-05,2026-03-04
3/04,2303,凱基-台北,9268,5088,5444,-356,0.31,11,sell,2026-03-05,2026-03-04
3/04,2317,美商高盛,1480,6761,20405,-13644,11.16,1,sell,2026-03-05,2026-03-04
3/04,2330,元富,0039004200300030,526,876,-350,0.42,15,sell,2026-03-05,2026-03-04
3/04,2882,摩根大通,8440,2514,3151,-637,1.11,13,sell,2026-03-05,2026-03-04
3/04,3711,香港上海匯豐,8960,29,169,-140,0.4,15,sell,2026-03-05,2026-03-04
3/04,2454,元大-台北,0039003800300068,124,13,111,0.9,4,buy,2026-03-05,2026-03-04
3/04,2330,國泰-敦南,8888,1548,614,934,1.13,2,buy,2026-03-05,2026-03-04
3/04,2317,新加坡商瑞銀,1650,1396,6991,-5595,4.57,2,sell,2026-03-05,2026-03-04
3/04,2330,臺銀,1040,485,71,414,0.5,4,buy,2026-03-05,2026-03-04
3/04,2330,富邦證券,9600,1121,3212,-2091,2.53,6,sell,2026-03-05,2026-03-04
3/04,2382,富邦證券,9600,2415,241,2174,6.76,1,buy,2026-03-05,2026-03-04
3/04,2317,元大-士林,003900380031006a,311,56,255,0.21,15,buy,2026-03-05,2026-03-04
3/04,2454,凱基-台北,9268,405,349,56,0.45,6,buy,2026-03-05,2026-03-04
3/04,2881,凱基-台北,9268,1831,1926,-95,0.26,15,sell,2026-03-05,2026-03-04
3/04,2330,元大證券,9800,5548,6788,-1240,1.5,8,sell,2026-03-05,2026-03-04
3/04,2330,國泰證券,8880,586,216,370,0.45,5,buy,2026-03-05,2026-03-04
3/04,2330,國泰-台中,8882,448,153,295,0.36,9,buy,2026-03-05,2026-03-04
3/04,3711,台灣摩根士丹利,1470,1317,2718,-1401,4.02,4,sell,2026-03-05,2026-03-04
3/04,2382,統一-士林,003500380035004d,10,88,-78,0.24,14,sell,2026-03-05,2026-03-04
3/04,2330,土銀,1030,344,20,324,0.39,8,buy,2026-03-05,2026-03-04
3/04,2330,統一,5850,495,862,-367,0.44,13,sell,2026-03-05,2026-03-04
3/04,2303,京城-嘉義,8492,29,381,-352,0.31,12,sell,2026-03-05,2026-03-04
3/04,2454,港商麥格理,1360,162,257,-95,0.77,12,sell,2026-03-05,2026-03-04
3/04,2308,元富,0039004200300030,14,327,-313,1.68,6,sell,2026-03-05,2026-03-04
3/04,2308,元大證券,9800,2023,2113,-90,0.48,14,sell,2026-03-05,2026-03-04
3/04,2454,統一,5850,22,217,-195,1.58,6,sell,2026-03-05,2026-03-04
3/04,2330,凱基,9200,1018,239,779,0.94,3,buy,2026-03-05,2026-03-04
3/04,2330,兆豐-南京,0037003000300050,244,597,-353,0.43,14,sell,2026-03-05,2026-03-04
3/04,2454,花旗環球,1590,173,505,-332,2.69,4,sell,2026-03-05,2026-03-04
3/04,2330,台灣摩根士丹利,1470,1480,5918,-4438,5.36,2,sell,2026-03-05,2026-03-04
3/04,3711,永豐金-萬盛,0039004100390032,99,19,80,0.23,15,buy,2026-03-05,2026-03-04
3/04,2303,港商野村,1560,974,803,171,0.15,14,buy,2026-03-05,2026-03-04
3/04,2317,花旗環球,1590,1116,2200,-1084,0.89,10,sell,2026-03-05,2026-03-04
3/04,2317,國票-安和,003700370039005a,77,1019,-942,0.77,11,sell,2026-03-05,2026-03-04
3/04,2317,美林,1440,6941,6319,622,0.51,4,buy,2026-03-05,2026-03-04
3/04,2317,法銀巴黎,8900,10,812,-802,0.66,12,sell,2026-03-05,2026-03-04
3/04,2317,元富,0039004200300030,276,710,-434,0.35,15,sell,2026-03-05,2026-03-04
3/04,2317,富邦證券,9600,184,3460,-3276,2.68,6,sell,2026-03-05,2026-03-04
3/04,2330,永豐金-匯立,0039004100380031,800,1335,-535,0.65,11,sell,2026-03-05,2026-03-04
3/04,2317,國泰-敦南,8888,1883,849,1034,0.85,2,buy,2026-03-05,2026-03-04
3/04,2454,台灣摩根士丹利,1470,191,1727,-1536,12.46,1,sell,2026-03-05,2026-03-04
3/04,2330,富邦-仁愛,9676,445,161,284,0.34,10,buy,2026-03-05,2026-03-04
3/04,2454,美商高盛,1480,593,1224,-631,5.12,2,sell,2026-03-05,2026-03-04
3/04,2330,中國信託,6160,1665,571,1094,1.32,1,buy,2026-03-05,2026-03-04
3/04,2454,香港上海匯豐,8960,26,404,-378,3.07,3,sell,2026-03-05,2026-03-04
3/04,2454,國泰-敦南,8888,184,102,82,0.67,5,buy,2026-03-05,2026-03-04
3/04,2308,元富-台南,0039004200320039,6,92,-86,0.46,15,sell,2026-03-05,2026-03-04
3/04,2330,港商麥格理,1360,458,3443,-2985,3.61,4,sell,2026-03-05,2026-03-04
3/04,2330,彰銀,1230,299,18,281,0.34,11,buy,2026-03-05,2026-03-04
3/04,2330,摩根大通,8440,6167,6644,-477,0.58,12,sell,2026-03-05,2026-03-04
3/04,2330,國泰-板橋,003800380038004b,385,126,259,0.31,13,buy,2026-03-05,2026-03-04
3/04,2382,港商麥格理,1360,802,706,96,0.3,15,buy,2026-03-05,2026-03-04
3/04,2454,美林,1440,453,210,243,1.97,3,buy,2026-03-05,2026-03-04
3/04,2330,香港上海匯豐,8960,79,1241,-1162,1.4,9,sell,2026-03-05,2026-03-04
3/04,2317,國泰-台中,8882,551,263,288,0.24,9,buy,2026-03-05,2026-03-04
3/04,2317,大和國泰,8890,0,618,-618,0.51,13,sell,2026-03-05,2026-03-04
3/04,2317,永豐金-匯立,0039004100380031,2532,401,2131,1.74,1,buy,2026-03-05,2026-03-04
3/04,2317,中國信託,6160,538,225,313,0.26,8,buy,2026-03-05,2026-03-04
3/04,2330,新加坡商瑞銀,1650,2167,4613,-2446,2.95,5,sell,2026-03-05,2026-03-04
3/04,2317,富邦-板橋,9655,381,122,259,0.21,13,buy,2026-03-05,2026-03-04
3/04,2317,台灣摩根士丹利,1470,4184,6935,-2751,2.25,7,sell,2026-03-05,2026-03-04
3/04,2454,兆豐證券,7000,501,16,485,3.94,2,buy,2026-03-05,2026-03-04
3/04,2317,台新證券,8150,1285,1786,-501,0.41,14,sell,2026-03-05,2026-03-04
3/04,2317,凱基-台北,9268,2808,6165,-3357,2.74,5,sell,2026-03-05,2026-03-04
3/04,2308,港商麥格理,1360,125,601,-476,2.55,4,sell,2026-03-05,2026-03-04
3/04,2317,港商麥格理,1360,605,4276,-3671,3.0,4,sell,2026-03-05,2026-03-04
3/04,2382,元大-和平,9863,174,16,158,0.49,11,buy,2026-03-05,2026-03-04
3/04,2317,港商野村,1560,64,1174,-1110,0.91,9,sell,2026-03-05,2026-03-04
3/04,2330,玉山證券,8840,434,106,328,0.4,7,buy,2026-03-05,2026-03-04
3/04,2882,國泰-館前,0038003800380041,449,23,426,0.74,10,buy,2026-03-05,2026-03-04
3/04,2330,美林,1440,1648,5799,-4151,5.01,3,sell,2026-03-05,2026-03-04
3/04,2891,華南永昌-敦南,9347,14,950,-936,1.14,10,sell,2026-03-05,2026-03-04
3/04,2303,大和國泰,8890,440,17,423,0.37,8,buy,2026-03-05,2026-03-04
3/04,2882,法銀巴黎,8900,55,740,-685,1.19,11,sell,2026-03-05,2026-03-04
3/04,2303,香港上海匯豐,8960,97,559,-462,0.4,8,sell,2026-03-05,2026-03-04
3/04,2303,國泰證券,8880,15,1016,-1001,0.87,5,sell,2026-03-05,2026-03-04
3/04,2303,富邦證券,9600,572,1304,-732,0.64,7,sell,2026-03-05,2026-03-04
3/04,2882,華南永昌-敦南,9347,513,6,507,0.88,9,buy,2026-03-05,2026-03-04
3/04,3711,凱基,9200,119,382,-263,0.75,11,sell,2026-03-05,2026-03-04
3/04,2303,元大證券,9800,21939,9650,12289,10.69,1,buy,2026-03-05,2026-03-04
3/04,2303,花旗環球,1590,2392,1680,712,0.62,7,buy,2026-03-05,2026-03-04
3/04,2454,凱基-站前,0039003200300046,23,103,-80,0.65,14,sell,2026-03-05,2026-03-04
3/04,2891,永豐金證券,0039004100300030,8384,1030,7354,8.98,1,buy,2026-03-05,2026-03-04
3/04,2303,國泰-敦南,8888,790,1229,-439,0.38,10,sell,2026-03-05,2026-03-04
3/04,2882,凱基-站前,0039003200300046,295,7,288,0.5,13,buy,2026-03-05,2026-03-04
3/04,2303,美商高盛,1480,6324,11760,-5436,4.73,1,sell,2026-03-05,2026-03-04
3/04,2303,土銀-和平,1038,852,2,850,0.74,6,buy,2026-03-05,2026-03-04
3/04,2303,華南永昌,9300,2141,198,1943,1.69,5,buy,2026-03-05,2026-03-04
3/04,2881,永豐金證券,0039004100300030,401,805,-404,1.09,10,sell,2026-03-05,2026-03-04
3/04,2891,華南永昌,9300,3843,1135,2708,3.31,3,buy,2026-03-05,2026-03-04
3/04,2881,香港上海匯豐,8960,59,295,-236,0.64,11,sell,2026-03-05,2026-03-04
3/04,3711,美商高盛,1480,5900,1438,4462,12.8,1,buy,2026-03-05,2026-03-04
3/04,2303,美林,1440,10535,7214,3321,2.89,3,buy,2026-03-05,2026-03-04
3/04,3711,元大-左營,0039003800390044,127,10,117,0.34,11,buy,2026-03-05,2026-03-04
3/04,3711,統一,5850,318,161,157,0.45,10,buy,2026-03-05,2026-03-04
3/04,2882,花旗環球,1590,841,1166,-325,0.56,14,sell,2026-03-05,2026-03-04
3/04,2882,元富-虎尾,003900420032004e,254,0,254,0.44,15,buy,2026-03-05,2026-03-04
3/04,2882,國泰證券,8880,348,609,-261,0.45,15,sell,2026-03-05,2026-03-04
3/04,2882,元大-大同,0039003800390047,609,34,575,1.0,8,buy,2026-03-05,2026-03-04
3/04,2891,花旗環球,1590,1054,2752,-1698,2.07,8,sell,2026-03-05,2026-03-04
3/04,2303,法銀巴黎,8900,15,1864,-1849,1.61,4,sell,2026-03-05,2026-03-04
3/04,3711,美林,1440,1912,1013,899,2.58,4,buy,2026-03-05,2026-03-04
3/04,2882,元大-三重,0039003800380043,459,141,318,0.55,12,buy,2026-03-05,2026-03-04
3/04,3711,台灣企銀,1110,226,142,84,0.24,13,buy,2026-03-05,2026-03-04
3/04,2891,凱基-台北,9268,1669,3711,-2042,2.49,5,sell,2026-03-05,2026-03-04
3/04,3711,港商野村,1560,752,226,526,1.51,8,buy,2026-03-05,2026-03-04
3/04,2891,台灣摩根士丹利,1470,2463,8631,-6168,7.53,3,sell,2026-03-05,2026-03-04
3/04,3711,永豐金證券,0039004100300030,687,1078,-391,1.12,9,sell,2026-03-05,2026-03-04
3/04,2881,港商野村,1560,0,410,-410,1.11,9,sell,2026-03-05,2026-03-04
3/04,2882,元富-城中,0039004200320045,403,2,401,0.7,11,buy,2026-03-05,2026-03-04
3/04,2891,富邦證券,9600,2341,196,2145,2.62,4,buy,2026-03-05,2026-03-04
3/04,3711,臺銀,1040,117,32,85,0.24,12,buy,2026-03-05,2026-03-04
3/04,3711,凱基-台北,9268,2209,1454,755,2.17,6,buy,2026-03-05,2026-03-04
3/04,2891,群益金鼎,9100,2295,232,2063,2.52,5,buy,2026-03-05,2026-03-04
3/04,3711,大和國泰,8890,91,10,81,0.23,14,buy,2026-03-05,2026-03-04
3/04,2881,法銀巴黎,8900,95,843,-748,2.02,7,sell,2026-03-05,2026-03-04
3/04,2382,第一金,5380,2,73,-71,0.22,15,sell,2026-03-05,2026-03-04
3/04,2303,摩根大通,8440,3552,5633,-2081,1.81,3,sell,2026-03-05,2026-03-04
3/04,2303,玉山-城中,0038003800340045,47,1004,-957,0.83,6,sell,2026-03-05,2026-03-04
3/04,2330,花旗環球,1590,2146,3980,-1834,2.22,7,sell,2026-03-05,2026-03-04
3/04,2382,花旗環球,1590,997,434,563,1.75,3,buy,2026-03-05,2026-03-04
3/04,2882,元大證券,9800,8774,6036,2738,4.75,2,buy,2026-03-05,2026-03-04
3/04,2882,富邦證券,9600,1413,2099,-686,1.19,10,sell,2026-03-05,2026-03-04
3/04,2881,國泰-敦南,8888,410,126,284,0.77,9,buy,2026-03-05,2026-03-04
3/04,3711,台新證券,8150,216,653,-437,1.25,8,sell,2026-03-05,2026-03-04
3/04,2303,凱基-高美館,9215,341,59,282,0.25,11,buy,2026-03-05,2026-03-04
3/04,2891,香港上海匯豐,8960,226,945,-719,0.88,11,sell,2026-03-05,2026-03-04
3/04,2303,中國信託,6160,414,198,216,0.19,12,buy,2026-03-05,2026-03-04
3/04,3711,摩根大通,8440,3392,652,2740,7.86,2,buy,2026-03-05,2026-03-04
3/04,2303,凱基-板橋,0039003200300041,23,264,-241,0.21,15,sell,2026-03-05,2026-03-04
3/04,2303,永豐金-匯立,0039004100380031,3008,647,2361,2.05,4,buy,2026-03-05,2026-03-04
3/04,3711,花旗環球,1590,448,5962,-5514,15.82,1,sell,2026-03-05,2026-03-04
3/04,3711,新加坡商瑞銀,1650,3298,1481,1817,5.21,3,buy,2026-03-05,2026-03-04
3/04,2454,凱基,9200,88,255,-167,1.35,7,sell,2026-03-05,2026-03-04
3/04,3711,元大證券,9800,3142,2296,846,2.43,5,buy,2026-03-05,2026-03-04
3/04,3711,(牛牛牛)亞證券,6010,0,1000,-1000,2.87,5,sell,2026-03-05,2026-03-04
3/04,2308,永豐金證券,0039004100300030,165,353,-188,1.01,8,sell,2026-03-05,2026-03-04
3/04,2881,元富,0039004200300030,25,814,-789,2.13,6,sell,2026-03-05,2026-03-04
3/04,2891,新光,8560,436,69,367,0.45,14,buy,2026-03-05,2026-03-04
3/04,3711,富邦-公益,0039003600310046,24,172,-148,0.42,14,sell,2026-03-05,2026-03-04
3/04,2303,元大-雙和,9874,57,518,-461,0.4,9,sell,2026-03-05,2026-03-04
3/04,2881,中國信託,6160,836,73,763,2.06,3,buy,2026-03-05,2026-03-04
3/04,2891,法銀巴黎,8900,0,1450,-1450,1.77,9,sell,2026-03-05,2026-03-04
3/04,2882,港商野村,1560,258,1613,-1355,2.35,8,sell,2026-03-05,2026-03-04
3/04,3711,法銀巴黎,8900,12,184,-172,0.49,13,sell,2026-03-05,2026-03-04
3/04,3711,港商麥格理,1360,964,257,707,2.03,7,buy,2026-03-05,2026-03-04
3/04,2881,摩根大通,8440,519,2710,-2191,5.91,3,sell,2026-03-05,2026-03-04
3/04,2881,富邦-仁愛,9676,370,35,335,0.9,7,buy,2026-03-05,2026-03-04
3/04,2881,港商麥格理,1360,51,187,-136,0.37,14,sell,2026-03-05,2026-03-04
3/04,2881,新光,8560,301,38,263,0.71,10,buy,2026-03-05,2026-03-04
3/04,2882,新光,8560,768,78,690,1.2,5,buy,2026-03-05,2026-03-04
3/04,2881,台灣摩根士丹利,1470,1378,2683,-1305,3.52,5,sell,2026-03-05,2026-03-04
3/04,2891,元大-羅東,0039003800320041,11,502,-491,0.6,13,sell,2026-03-05,2026-03-04
3/04,2891,國泰證券,8880,1362,56,1306,1.59,7,buy,2026-03-05,2026-03-04
3/04,3711,土銀,1030,218,0,218,0.63,9,buy,2026-03-05,2026-03-04
3/04,2891,摩根大通,8440,1378,3168,-1790,2.19,6,sell,2026-03-05,2026-03-04
3/04,2891,第一金,5380,430,0,430,0.53,13,buy,2026-03-05,2026-03-04
3/04,2303,凱基,9200,9415,3112,6303,5.48,2,buy,2026-03-05,2026-03-04
3/04,2881,富邦證券,9600,1983,116,1867,5.03,2,buy,2026-03-05,2026-03-04
3/04,2891,中國信託-三重,6161,261,6,255,0.31,15,buy,2026-03-05,2026-03-04
3/04,2308,美林,1440,551,898,-347,1.86,5,sell,2026-03-05,2026-03-04
3/04,2882,元大-斗六,0039003800300043,275,0,275,0.48,14,buy,2026-03-05,2026-03-04
3/04,2881,兆豐-城中,0037003000300057,303,51,252,0.68,11,buy,2026-03-05,2026-03-04
3/04,2303,華南永昌-竹北,9339,335,25,310,0.27,10,buy,2026-03-05,2026-03-04
3/04,2303,華南永昌-新莊,9305,206,32,174,0.15,13,buy,2026-03-05,2026-03-04
3/04,2891,美商高盛,1480,2690,9097,-6407,7.82,2,sell,2026-03-05,2026-03-04
3/04,2891,元大證券,9800,8896,7593,1303,1.59,8,buy,2026-03-05,2026-03-04
3/04,2303,台灣摩根士丹利,1470,3947,7585,-3638,3.16,2,sell,2026-03-05,2026-03-04
3/04,2881,花旗環球,1590,1512,1711,-199,0.54,12,sell,2026-03-05,2026-03-04
3/04,2891,臺銀,1040,1846,8,1838,2.24,6,buy,2026-03-05,2026-03-04
3/04,2891,台新證券,8150,674,4304,-3630,4.43,4,sell,2026-03-05,2026-03-04
3/04,2882,美商高盛,1480,2692,5504,-2812,4.88,5,sell,2026-03-05,2026-03-04
3/04,2303,國票-台中,0037003700390076,356,11,345,0.3,9,buy,2026-03-05,2026-03-04
3/04,2891,港商野村,1560,7,633,-626,0.76,12,sell,2026-03-05,2026-03-04
3/04,2881,美商高盛,1480,563,4731,-4168,11.24,2,sell,2026-03-05,2026-03-04
3/04,2891,大和國泰,8890,1290,24,1266,1.55,9,buy,2026-03-05,2026-03-04
3/04,2882,凱基-台北,9268,1470,3131,-1661,2.88,7,sell,2026-03-05,2026-03-04
3/04,2881,美林,1440,3103,731,2372,6.4,1,buy,2026-03-05,2026-03-04
3/04,2330,富邦-南京,0039003600310043,329,103,226,0.27,14,buy,2026-03-05,2026-03-04
3/04,2881,凱基,9200,1740,1567,173,0.47,15,buy,2026-03-05,2026-03-04
3/04,2881,富邦-台北,9623,260,74,186,0.5,14,buy,2026-03-05,2026-03-04
3/04,2881,台新證券,8150,174,1919,-1745,4.71,4,sell,2026-03-05,2026-03-04
3/04,2308,永豐金-匯立,0039004100380031,6,502,-496,2.66,3,sell,2026-03-05,2026-03-04
3/04,2881,元大-莒光,003900380031004c,405,1,404,1.09,4,buy,2026-03-05,2026-03-04
3/04,2382,國泰證券,8880,398,2,396,1.23,7,buy,2026-03-05,2026-03-04
3/04,2882,土銀,1030,830,1,829,1.44,4,buy,2026-03-05,2026-03-04
3/04,2881,元大-斗六,0039003800300043,295,3,292,0.79,8,buy,2026-03-05,2026-03-04
3/04,2882,港商麥格理,1360,195,2524,-2329,4.04,6,sell,2026-03-05,2026-03-04
3/04,2891,統一,5850,686,115,571,0.7,12,buy,2026-03-05,2026-03-04
3/04,2891,新加坡商瑞銀,1650,6552,8263,-1711,2.09,7,sell,2026-03-05,2026-03-04
3/04,2881,富邦-建國,9658,252,8,244,0.66,12,buy,2026-03-05,2026-03-04
3/04,2882,永豐金證券,0039004100300030,4141,728,3413,5.92,1,buy,2026-03-05,2026-03-04
3/04,2891,國泰-敦南,8888,907,151,756,0.92,11,buy,2026-03-05,2026-03-04
3/04,2891,凱基,9200,3064,3517,-453,0.55,14,sell,2026-03-05,2026-03-04
3/04,2881,第一金-華江,0035003300380057,40,199,-159,0.43,13,sell,2026-03-05,2026-03-04
3/04,2881,國票-敦北法人,0037003700390063,246,7,239,0.64,13,buy,2026-03-05,2026-03-04
3/04,2881,新加坡商瑞銀,1650,900,7004,-6104,16.46,1,sell,2026-03-05,2026-03-04
