date,code,name,foreign_net,trust_net,dealer_net,market
2025-10-01,00645,富邦日本,-71789,0,333523,TWSE
2025-10-01,00646,元大S&P500,-58476,0,-1891380,TWSE
2025-10-01,00647L,元大S&P500正2,0,0,-35750,TWSE
2025-10-01,00648R,元大S&P500反1,0,0,-231000,TWSE
2025-10-01,00650L,復華香港正2,624000,0,-743051,TWSE
2025-10-01,00651R,復華香港反1,0,0,-43640,TWSE
2025-10-01,00652,富邦印度,2135,0,81759,TWSE
2025-10-01,00653L,富邦印度正2,0,0,-125153,TWSE
2025-10-01,00654R,富邦印度反1,0,0,-16483,TWSE
2025-10-01,00655L,國泰中國A50正2,16000,0,57798,TWSE
2025-10-01,00656R,國泰中國A50反1,0,0,16793,TWSE
2025-10-01,00657,國泰日經225,-16000,0,35917,TWSE
2025-10-01,00657K,國泰日經225+U,0,0,0,TWSE
2025-10-01,00660,元大歐洲50,-105,0,25000,TWSE
2025-10-01,00661,元大日經225,0,0,-51720,TWSE
2025-10-01,00662,富邦NASDAQ,-800456,0,-1132733,TWSE
2025-10-01,00663L,國泰臺灣加權正2,89000,0,682154,TWSE
2025-10-01,00664R,國泰臺灣加權反1,0,0,-8017318,TWSE
2025-10-01,00665L,富邦恒生國企正2,3185000,0,178056,TWSE
2025-10-01,00666R,富邦恒生國企反1,0,0,-12000,TWSE
2025-10-01,00668,國泰美國道瓊,0,0,-4914,TWSE
2025-10-01,00668K,國泰美國道瓊+U,0,0,0,TWSE
2025-10-01,00669R,國泰美國道瓊反1,0,0,-343000,TWSE
2025-10-01,00670L,富邦NASDAQ正2,0,0,-604241,TWSE
2025-10-01,00671R,富邦NASDAQ反1,0,0,140351,TWSE
2025-10-01,00673R,期元大S&P原油反1,24000,0,38041048,TWSE
2025-10-01,00674R,期元大S&P黃金反1,5000,0,-497009,TWSE
2025-10-01,00675L,富邦臺灣加權正2,167000,0,149565,TWSE
2025-10-01,00676R,富邦臺灣加權反1,0,0,-1216906,TWSE
2025-10-01,00678,群益那斯達克生技,0,0,39958,TWSE
2025-10-01,00680L,元大美債20正2,-499000,0,-9833363,TWSE
2025-10-01,00681R,元大美債20反1,222000,0,-163003,TWSE
2025-10-01,00682U,期元大美元指數,0,0,-1062,TWSE
2025-10-01,00683L,期元大美元指正2,0,0,-49000,TWSE
2025-10-01,00684R,期元大美元指反1,0,0,3000,TWSE
2025-10-01,00685L,群益臺灣加權正2,44000,0,-73729,TWSE
2025-10-01,00686R,群益臺灣加權反1,2000,0,451462,TWSE
2025-10-01,00688L,國泰20年美債正2,0,0,-1870290,TWSE
2025-10-01,00689R,國泰20年美債反1,0,0,29995,TWSE
2025-10-01,00690,兆豐藍籌30,2000,0,-85942,TWSE
2025-10-01,00692,富邦公司治理,208030,0,482564,TWSE
2025-10-01,00693U,期街口S&P黃豆,0,0,-1311888,TWSE
2025-10-01,00700,富邦恒生國企,245000,0,73,TWSE
2025-10-01,00701,國泰股利精選30,-2000,0,548637,TWSE
2025-10-01,00702,國泰標普低波高息,0,0,13266,TWSE
2025-10-01,00703,台新MSCI中國,-1000,0,7081,TWSE
2025-10-01,00706L,期元大S&P日圓正2,0,0,7280695,TWSE
2025-10-01,00708L,期元大S&P黃金正2,-31000,93000,-1208086,TWSE
2025-10-01,00709,富邦歐洲,1000,0,37649,TWSE
2025-10-01,00710B,復華彭博非投等債,11000,0,-3766,TWSE
2025-10-01,00711B,復華彭博新興債,0,0,-5952,TWSE
2025-10-01,00712,復華富時不動產,-1354775,0,-19749632,TWSE
2025-10-01,00713,元大台灣高息低波,1623199,-550000,1540344,TWSE
2025-10-01,00714,群益道瓊美國地產,-3000,0,35717,TWSE
2025-10-01,00715L,期街口布蘭特正2,-24164000,0,-77522227,TWSE
2025-10-01,00717,富邦美國特別股,-1000,0,54499,TWSE
2025-10-01,00728,第一金工業30,-1001,0,-6798,TWSE
2025-10-01,00730,富邦臺灣優質高息,-1000,0,-43210,TWSE
2025-10-01,00731,復華富時高息低波,1000,0,67129,TWSE
2025-10-01,00733,富邦臺灣中小,-38896,0,72990,TWSE
2025-10-01,00735,國泰臺韓科技,54000,0,2000,TWSE
2025-10-01,00736,國泰新興市場,-1000,0,-5000,TWSE
2025-10-01,00737,國泰AI機器人,-81000,0,-24286,TWSE
2025-10-01,00738U,期元大道瓊白銀,-217000,0,-2824932,TWSE
2025-10-01,00739,元大MSCI A股,72000,0,-43639,TWSE
2025-10-01,00752,中信中國50,-14000,0,-715914,TWSE
2025-10-01,00753L,中信中國50正2,-232000,0,-1336677,TWSE
2025-10-01,00757,統一FANG+,40969,0,529918,TWSE
2025-10-01,00762,元大全球AI,-142996,0,-340203,TWSE
2025-10-01,00763U,期街口道瓊銅,14000,0,-1344406,TWSE
2025-10-01,00770,國泰北美科技,-10000,0,485,TWSE
2025-10-01,00771,元大US高息特別股,0,0,-33000,TWSE
2025-10-01,00775B,新光投等債15+,-4000,0,66,TWSE
2025-10-01,00783,富邦中証500,0,0,-21069,TWSE
2025-10-01,00830,國泰費城半導體,9310000,0,10779000,TWSE
2025-10-01,00850,元大臺灣ESG永續,6140,0,2855,TWSE
2025-10-01,00851,台新全球AI,0,0,-3000,TWSE
2025-10-01,00852L,國泰美國道瓊正2,0,0,9990,TWSE
2025-10-01,00861,元大全球未來通訊,-1000,0,10163,TWSE
2025-10-01,00865B,國泰US短期公債,-115000,0,-1113401,TWSE
2025-10-01,00875,國泰網路資安,-1000,0,-12616,TWSE
2025-10-01,00876,元大全球5G,1000,0,46519,TWSE
2025-10-01,00878,國泰永續高股息,9283924,0,-7442665,TWSE
2025-10-01,00881,國泰台灣科技龍頭,1117000,0,3660390,TWSE
2025-10-01,00882,中信中國高股息,652000,0,-128593,TWSE
2025-10-01,00885,富邦越南,3172000,0,724667,TWSE
2025-10-01,00891,中信關鍵半導體,249000,0,-1190359,TWSE
2025-10-01,00892,富邦台灣半導體,104000,0,251517,TWSE
2025-10-01,00893,國泰智能電動車,46000,0,234637,TWSE
2025-10-01,00894,中信小資高價30,-280000,0,5337,TWSE
2025-10-01,00895,富邦未來車,-4000,0,104000,TWSE
2025-10-01,00896,中信綠能及電動車,52000,0,361859,TWSE
2025-10-01,00897,富邦基因免疫生技,214000,0,99942,TWSE
2025-10-01,00898,國泰基因免疫革命,269000,0,-13197,TWSE
2025-10-01,00899,FT潔淨能源,0,0,-1247,TWSE
2025-10-01,00900,富邦特選高股息30,363500,0,-6372161,TWSE
2025-10-01,00901,永豐智能車供應鏈,-18000,0,48014,TWSE
2025-10-01,00902,中信電池及儲能,-8000,0,-18692,TWSE
2025-10-01,00903,富邦元宇宙,-1000,0,56000,TWSE
2025-10-01,00904,新光臺灣半導體30,-3750,0,-13724,TWSE
2025-10-01,00905,FT臺灣Smart,-141000,0,193936,TWSE
2025-10-01,00907,永豐優息存股,49000,0,274691,TWSE
2025-10-01,00908,富邦入息REITs+,-2000,0,7963,TWSE
2025-10-01,00909,國泰數位支付服務,-879212,0,-1260494,TWSE
2025-10-01,00910,第一金太空衛星,-9986,0,-377810,TWSE
2025-10-01,00911,兆豐洲際半導體,12000,0,324583,TWSE
2025-10-01,00912,中信臺灣智慧50,6000,0,8808,TWSE
2025-10-01,00913,兆豐台灣晶圓製造,0,0,9501,TWSE
2025-10-01,00915,凱基優選高股息30,159975,0,886637,TWSE
2025-10-01,00916,國泰全球品牌50,-3038,0,2673,TWSE
2025-10-01,00917,中信特選金融,-84000,0,47836,TWSE
2025-10-01,00918,大華優利高填息30,392000,0,-1738624,TWSE
2025-10-01,00919,群益台灣精選高息,10210807,0,-10814834,TWSE
2025-10-01,00920,富邦ESG綠色電力,0,0,103134,TWSE
2025-10-01,00921,兆豐龍頭等權重,9000,0,-30104,TWSE
2025-10-01,00922,國泰台灣領袖50,-5722982,0,-19291821,TWSE
2025-10-01,00923,群益台ESG低碳50,1000,0,512478,TWSE
2025-10-01,00924,復華S&P500成長,-23401,0,-1499788,TWSE
2025-10-01,00926,凱基全球菁英55,0,0,256788,TWSE
2025-10-01,00927,群益半導體收益,444000,0,539000,TWSE
2025-10-01,00929,復華台灣科技優息,2165945,0,3845958,TWSE
2025-10-01,00930,永豐ESG低碳高息,56000,0,359784,TWSE
2025-10-01,00932,兆豐永續高息等權,39000,0,165728,TWSE
2025-10-01,00934,中信成長高股息,1121000,0,-501475,TWSE
2025-10-01,00935,野村臺灣新科技50,23300,0,-3311135,TWSE
2025-10-01,00936,台新永續高息中小,249000,0,307223,TWSE
2025-10-01,00938,凱基優選30,-10000,0,371383,TWSE
2025-10-01,00939,統一台灣高息動能,116000,0,425747,TWSE
2025-10-01,00940,元大台灣價值高息,4417100,0,12373938,TWSE
2025-10-01,00941,中信上游半導體,1660000,0,6333581,TWSE
2025-10-01,00943,兆豐電子高息等權,-20000,0,50442,TWSE
2025-10-01,00944,野村趨勢動能高息,-148000,0,223346,TWSE
2025-10-01,00945B,凱基美國非投等債,-1005000,-1537000,2985681,TWSE
2025-10-01,00946,群益科技高息成長,272000,0,-1549225,TWSE
2025-10-01,00947,台新臺灣IC設計,199000,0,459074,TWSE
2025-10-01,00949,復華日本龍頭,-23000,0,-354538,TWSE
2025-10-01,00951,台新日本半導體,-29000,0,88773,TWSE
2025-10-01,00952,凱基台灣AI50,-124000,0,-105945,TWSE
2025-10-01,00953B,群益優選非投等債,-601000,0,-10694500,TWSE
2025-10-01,00954,中信日本半導體,-139000,0,393663,TWSE
2025-10-01,00956,中信日經高股息,0,0,10945,TWSE
2025-10-01,00960,野村全球航運龍頭,-5000,0,-1130000,TWSE
2025-10-01,00961,FT臺灣永續高息,938000,0,1109234,TWSE
2025-10-01,00962,台新AI優息動能,-17000,0,85619,TWSE
2025-10-01,00963,中信全球高股息,-213000,0,56000,TWSE
2025-10-01,00964,中信亞太高股息,0,0,-30379,TWSE
2025-10-01,00965,元大航太防衛科技,-1286482,0,-1720830,TWSE
2025-10-01,00971,野村美國研發龍頭,-4000,0,449761,TWSE
2025-10-01,00972,野村日本動能高息,-255000,0,198776,TWSE
2025-10-01,00980A,主動野村臺灣優選,459000,0,1771310,TWSE
2025-10-01,00981A,主動統一台股增長,2686572,0,11309590,TWSE
2025-10-01,00981T,平衡凱基雙核收息,2000,0,4188866,TWSE
2025-10-01,00982A,主動群益台灣強棒,5884729,0,23501046,TWSE
2025-10-01,00983A,主動中信ARK創新,-223000,0,-1277303,TWSE
2025-10-01,00984A,主動安聯台灣高息,-9000,0,-2128159,TWSE
